link,date,title
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-3-de-septiembre-de-2025?idiom=es,2025-09-03,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 3 de septiembre de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-consejo-nacional-de-seguridad-publica-palacio-nacional?idiom=es,2025-09-02,Versión estenográfica. Consejo Nacional de Seguridad Pública. Palacio Nacional
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-2-de-septiembre-de-2025?idiom=es,2025-09-02,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 2 de septiembre de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-primer-informe-de-gobierno-de-la-presidenta-claudia-sheinbaum-pardo-palacio-nacional?idiom=es,2025-09-01,Versión estenográfica. Primer Informe de Gobierno de la presidenta Claudia Sheinbaum Pardo. Palacio Nacional
https://www.gob.mx//presidencia/es/articulos/version-estenografica-nuevos-trenes-de-repavimentacion-acolman-estado-de-mexico?idiom=es,2025-08-30,"Versión estenográfica. Nuevos trenes de repavimentación. Acolman, Estado de México"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-29-de-agosto-de-2025?idiom=es,2025-08-29,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 29 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-28-de-agosto-de-2025?idiom=es,2025-08-28,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 28 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-27-de-agosto-de-2025?idiom=es,2025-08-27,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 27 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-primer-ciclo-escolar-de-bachillerato-nacional-ciudad-de-mexico?idiom=es,2025-08-26,Versión estenográfica. Primer ciclo escolar de Bachillerato Nacional. Ciudad de México
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-26-de-agosto-de-2025?idiom=es,2025-08-26,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 26 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-reunion-ministerial-de-america-latina-y-el-caribe-para-la-accion-climatica-palacio-nacional?idiom=es,2025-08-25,Versión estenográfica. Reunión Ministerial de América Latina y el Caribe para la acción climática. Palacio Nacional
https://www.gob.mx//presidencia/es/articulos/version-estenografica-100-aniversario-de-la-fundacion-del-banco-de-mexico-ciudad-de-mexico?idiom=es,2025-08-25,Versión estenográfica. 100 Aniversario de la Fundación del Banco de México. Ciudad de México
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-25-de-agosto-de-2025?idiom=es,2025-08-25,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 25 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-asamblea-con-mujeres-artesanas-xochistlahuaca-guerrero?idiom=es,2025-08-24,"Versión estenográfica. Asamblea con mujeres artesanas. Xochistlahuaca, Guerrero"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-plan-de-justicia-para-el-pueblo-amuzgo-tlacoachistlahuaca-guerrero?idiom=es,2025-08-23,"Versión estenográfica. Plan de Justicia para el Pueblo Amuzgo. Tlacoachistlahuaca, Guerrero"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-supervision-de-asipona-y-abanderamiento-de-marinabus-acapulco-guerrero?idiom=es,2025-08-23,"Versión estenográfica. Supervisión de Asipona y abanderamiento de Marinabús. Acapulco, Guerrero"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inicio-de-obras-senderos-de-paz-acapulco-guerrero-406281?idiom=es,2025-08-22,"Versión estenográfica. Inicio de obras: Senderos de Paz. Acapulco, Guerrero"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-hospital-regional-de-alta-especialidad-issste-primera-etapa-acapulco-guerrero?idiom=es,2025-08-22,"Versión estenográfica. Inauguración: Hospital Regional de Alta Especialidad ISSSTE, primera etapa. Acapulco, Guerrero"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-22-de-agosto-de-2025?idiom=es,2025-08-22,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 22 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-21-de-agosto-de-2025?idiom=es,2025-08-21,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 21 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-20-de-agosto-de-2025?idiom=es,2025-08-20,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 20 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-19-de-agosto-de-2025?idiom=es,2025-08-19,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 19 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-18-de-agosto-de-2025?idiom=es,2025-08-18,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 18 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-unidad-de-medicina-familiar-no-93-del-imss-ecatepec-estado-de-mexico?idiom=es,2025-08-17,"Versión estenográfica. Inauguración: Unidad de Medicina Familiar No. 93 del IMSS. Ecatepec, Estado de México"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-centro-libre-para-las-mujeres-calakmul-campeche?idiom=es,2025-08-16,"Versión estenográfica. Inauguración: Centro Libre para las Mujeres. Calakmul, Campeche"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-encuentro-mexico-belice-guatemala-conferencia-de-prensa-y-firma-de-acuerdos-calakmul-campeche?idiom=es,2025-08-15,"Versión estenográfica. Encuentro México-Belice-Guatemala, conferencia de prensa y firma de acuerdos. Calakmul, Campeche"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-encuentro-bilateral-mexico-guatemala-mensaje-a-medios-de-comunicacion-peten-guatemala?idiom=es,2025-08-15,"Versión estenográfica. Encuentro bilateral México-Guatemala, mensaje a medios de comunicación. Petén, Guatemala"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-15-de-agosto-de-2025?idiom=es,2025-08-15,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 15 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-dia-del-cine-mexicano-alvaro-obregon-ciudad-de-mexico?idiom=es,2025-08-14,"Versión estenográfica. Día del Cine Mexicano. Álvaro Obregón, Ciudad de México"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-14-de-agosto-de-2025?idiom=es,2025-08-14,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 14 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-13-de-agosto-de-2025?idiom=es,2025-08-13,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 13 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-xvi-conferencia-regional-sobre-la-mujer-de-america-latina-y-el-caribe-palacio-nacional?idiom=es,2025-08-12,Versión estenográfica. Inauguración XVI Conferencia Regional sobre la Mujer de América Latina y el Caribe. Palacio Nacional
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-12-de-agosto-de-2025?idiom=es,2025-08-12,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 12 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-11-de-agosto-de-2025?idiom=es,2025-08-11,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 11 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-supervision-del-tren-ciudad-de-mexico-pachuca-villa-de-tezontepec-hidalgo?idiom=es,2025-08-10,"Versión estenográfica. Supervisión del tren Ciudad de México-Pachuca. Villa de Tezontepec, Hidalgo"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inicio-de-obra-de-puentes-vehiculares-manzanillo-colima?idiom=es,2025-08-09,"Versión estenográfica. Inicio de obra de puentes vehiculares. Manzanillo, Colima"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-primera-etapa-del-hospital-regional-issste-tlajomulco-jalisco?idiom=es,2025-08-08,"Versión estenográfica. Inauguración, primera etapa del Hospital Regional ISSSTE. Tlajomulco, Jalisco"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-08-de-agosto-de-2025?idiom=es,2025-08-08,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 08 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-07-de-agosto-de-2025?idiom=es,2025-08-07,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 07 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-06-de-agosto-de-2025?idiom=es,2025-08-06,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 06 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-05-de-agosto-de-2025?idiom=es,2025-08-05,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 05 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-04-de-agosto-de-2025?idiom=es,2025-08-04,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 04 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-faispiam-presupuesto-directo-para-pueblos-indigenas-y-afromexicanos-amealco-queretaro?idiom=es,2025-08-03,"Versión estenográfica. Faispiam, presupuesto directo para pueblos indígenas y afromexicanos. Amealco, Querétaro"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-becas-para-el-bienestar-celaya-guanajuato?idiom=es,2025-08-02,"Versión estenográfica. Becas para el Bienestar. Celaya, Guanajuato"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-centro-libre-para-las-mujeres?idiom=es,2025-08-02,Versión estenográfica. Inauguración Centro Libre para las Mujeres
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-01-de-agosto-de-2025?idiom=es,2025-08-01,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 01 de agosto de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-31-de-julio-de-2025?idiom=es,2025-07-31,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 31 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-30-de-julio-de-2025?idiom=es,2025-07-30,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 30 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-29-de-julio-de-2025?idiom=es,2025-07-29,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 29 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-28-de-julio-de-2025?idiom=es,2025-07-28,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 28 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-proyecto-linea-4-del-cablebus-tlalpan-coyoacan-ciudad-de-mexico?idiom=es,2025-07-27,"Versión estenográfica. Proyecto: Línea 4 del Cablebús, Tlalpan-Coyoacán. Ciudad de México"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-supervision-de-unidad-de-especialidades-medicas-de-oncologia-imss-bienestar-guadalupe-zacatecas?idiom=es,2025-07-26,"Versión estenográfica. Supervisión de Unidad de Especialidades Médicas de Oncología IMSS-Bienestar. Guadalupe, Zacatecas"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-siete-siglos-de-fundacion-mexico-tenochtitlan-zocalo-de-la-ciudad-de-mexico?idiom=es,2025-07-26,Versión estenográfica. Siete siglos de fundación México-Tenochtitlan. Zócalo de la Ciudad de México
https://www.gob.mx//presidencia/es/articulos/version-estenografica-encuentro-nacional-de-abogadas-de-las-mujeres-ciudad-de-mexico?idiom=es,2025-07-25,Versión estenográfica. Encuentro Nacional de Abogadas de las Mujeres. Ciudad de México
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-25-de-julio-de-2025?idiom=es,2025-07-25,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 25 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-24-de-julio-de-2025?idiom=es,2025-07-24,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 24 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-23-de-julio-de-2025?idiom=es,2025-07-23,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 23 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-22-de-julio-de-2025?idiom=es,2025-07-22,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 22 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-21-de-julio-de-2025?idiom=es,2025-07-21,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 21 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-salud-casa-por-casa-acapulco-guerrero?idiom=es,2025-07-20,"Versión estenográfica. Salud Casa por Casa. Acapulco, Guerrero"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-supervision-de-obra-hospital-general-imss-bienestar-tuxtepec-oaxaca?idiom=es,2025-07-19,"Versión estenográfica. Supervisión de obra: Hospital General IMSS-Bienestar. Tuxtepec, Oaxaca"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-ampliacion-del-area-de-hemodialisis-hospital-de-alta-especialidad-imss-bienestar-centro-tabasco?idiom=es,2025-07-19,"Versión estenográfica. Ampliación del área de hemodiálisis, Hospital de Alta Especialidad IMSS-Bienestar. Centro, Tabasco"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-supervision-de-obra-hospital-general-de-zona-no-13-del-imss-tuxtla-gutierrez-chiapas?idiom=es,2025-07-18,"Versión estenográfica. Supervisión de obra: Hospital General de Zona No. 13 del IMSS. Tuxtla Gutiérrez, Chiapas"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-153-aniversario-luctuoso-de-benito-juarez-palacio-nacional?idiom=es,2025-07-18,Versión estenográfica. 153 Aniversario Luctuoso de Benito Juárez. Palacio Nacional
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-18-de-julio-de-2025?idiom=es,2025-07-18,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 18 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-17-de-julio-de-2025?idiom=es,2025-07-17,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 17 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-mando-unico-en-el-oriente-del-estado-de-mexico-nezahualcoyotl-estado-de-mexico?idiom=es,2025-07-16,"Versión estenográfica. Mando único en el oriente del Estado de México. Nezahualcóyotl, Estado de México"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-16-de-julio-de-2025?idiom=es,2025-07-16,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 16 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-15-de-julio-de-2025?idiom=es,2025-07-15,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 15 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-14-de-julio-de-2025?idiom=es,2025-07-14,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 14 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-de-sala-de-hemodinamia-hospital-general-imss-bienestar-la-paz-baja-california-sur?idiom=es,2025-07-13,"Versión estenográfica. Inauguración de sala de hemodinamia, Hospital General IMSS-Bienestar. La Paz, Baja California Sur"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-hospital-general-regional-no-23-del-imss-ensenada-baja-california?idiom=es,2025-07-12,"Versión estenográfica. Inauguración: Hospital General Regional No. 23 del IMSS. Ensenada, Baja California"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-hospital-rural-imss-bienestar-vicam-switch-guaymas-sonora?idiom=es,2025-07-12,"Versión estenográfica. Inauguración: Hospital Rural IMSS-Bienestar Vícam Switch. Guaymas, Sonora"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-salud-casa-por-casa-ciudad-obregon-sonora?idiom=es,2025-07-11,"Versión estenográfica. Salud Casa por Casa. Ciudad Obregón, Sonora"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-de-mexico-claudia-sheinbaum-pardo-en-culiacan-sinaloa?idiom=es,2025-07-11,"Versión estenográfica. Conferencia de Prensa de la Presidenta de México, Claudia Sheinbaum Pardo, en Culiacán, Sinaloa"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-de-areas-medicas-hospital-pediatrico-imss-bienestar-culiacan-sinaloa?idiom=es,2025-07-11,"Versión estenográfica. Inauguración de áreas médicas, Hospital Pediátrico IMSS-Bienestar. Culiacán, Sinaloa"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-11-de-julio-de-2025?idiom=es,2025-07-11,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 11 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-10-de-julio-de-2025?idiom=es,2025-07-10,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 10 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-dia-internacional-de-la-destruccion-de-armas-de-fuego?idiom=es,2025-07-09,Versión estenográfica. Día Internacional de la Destrucción de Armas de Fuego
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-09-de-julio-de-2025?idiom=es,2025-07-09,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 09 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-08-de-julio-de-2025?idiom=es,2025-07-08,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 08 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-07-de-julio-de-2025?idiom=es,2025-07-07,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 07 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-faispiam-presupuesto-directo-para-pueblos-indigenas-y-afromexicanos-acayucan-veracruz?idiom=es,2025-07-06,"Versión estenográfica. Faispiam, presupuesto directo para pueblos indígenas y afromexicanos. Acayucan, Veracruz"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-hospital-materno-infantil-coatzacoalcos-veracruz?idiom=es,2025-07-06,"Versión estenográfica. Inauguración: Hospital Materno Infantil. Coatzacoalcos, Veracruz"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-central-de-ciclo-combinado-villa-de-reyes-san-luis-potosi?idiom=es,2025-07-05,"Versión estenográfica. Inauguración: Central de Ciclo Combinado. Villa de Reyes, San Luis Potosí"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-inauguracion-torre-del-hospital-general-imss-bienestar-rioverde-san-luis-potosi?idiom=es,2025-07-05,"Versión estenográfica. Inauguración: Torre del Hospital General IMSS-Bienestar. Rioverde, San Luis Potosí"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-supervision-de-obra-hospital-general-imss-bienestar-ciudad-madero-tamaulipas?idiom=es,2025-07-04,"Versión estenográfica. Supervisión de obra: Hospital General IMSS-Bienestar. Ciudad Madero, Tamaulipas"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-salud-casa-por-casa-tampico-tamaulipas?idiom=es,2025-07-04,"Versión estenográfica. Salud Casa por Casa. Tampico, Tamaulipas"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-04-de-julio-de-2025?idiom=es,2025-07-04,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 04 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-03-de-julio-de-2025?idiom=es,2025-07-03,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 03 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-02-de-julio-de-2025?idiom=es,2025-07-02,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 02 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-arribo-del-primer-avion-embraer-e195-e2-de-mexicana-zumpango-estado-de-mexico?idiom=es,2025-07-01,"Versión estenográfica. Arribo del primer avión Embraer E195-E2 de Mexicana. Zumpango, Estado de México"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-01-de-julio-de-2025?idiom=es,2025-07-01,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 01 de julio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-6-aniversario-de-la-guardia-nacional-ciudad-de-mexico?idiom=es,2025-06-30,Versión estenográfica. 6.° Aniversario de la Guardia Nacional. Ciudad de México
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-30-de-junio-de-2025?idiom=es,2025-06-30,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 30 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-proyectos-prioritarios-en-colima?idiom=es,2025-06-29,Versión estenográfica. Proyectos prioritarios en Colima
https://www.gob.mx//presidencia/es/articulos/version-estenografica-supervision-de-obra-hospital-comunitario-imss-bienestar-maruata-aquila-michoacan?idiom=es,2025-06-28,"Versión estenográfica. Supervisión de obra: Hospital Comunitario IMSS-Bienestar Maruata. Aquila, Michoacán"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-salud-casa-por-casa-aquila-michoacan?idiom=es,2025-06-28,"Versión estenográfica. Salud Casa por Casa. Aquila, Michoacán"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-supervision-de-obra-hospital-de-alta-especialidad-imss-bienestar-tepic-nayarit?idiom=es,2025-06-27,"Versión estenográfica. Supervisión de obra: Hospital de Alta Especialidad IMSS-Bienestar. Tepic, Nayarit"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-salud-casa-por-casa-tepic-nayarit?idiom=es,2025-06-27,"Versión estenográfica. Salud Casa por Casa. Tepic, Nayarit"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-faispiam-presupuesto-directo-para-pueblos-indigenas-y-afromexicanos-del-nayar-nayarit?idiom=es,2025-06-27,"Versión estenográfica. Faispiam, presupuesto directo para pueblos indígenas y afromexicanos. Del Nayar, Nayarit"
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-27-de-junio-de-2025?idiom=es,2025-06-27,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 27 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-26-de-junio-de-2025?idiom=es,2025-06-26,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 26 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-25-de-junio-de-2025?idiom=es,2025-06-25,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 25 de junio de 2025
https://www.gob.mx//presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-24-de-junio-de-2025?idiom=es,2025-06-24,Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 24 de junio de 2025
